Event	ID	Name			Wwise Object Path	Notes
	73382271	Play_AMB_2D_ROOMTONE_GENERAL_LOOP			\Default Work Unit\AMB\Play_AMB_2D_ROOMTONE_GENERAL_LOOP	
	325086926	Play_SFX_SELECT			\Default Work Unit\UI\Play_SFX_SELECT	
	412978243	Play_SFX_LEVER_LIGHT			\Default Work Unit\WORLD OBJECTS\LEVERS\Play_SFX_LEVER_LIGHT	
	921702379	Play_DEBUG			\Default Work Unit\Play_DEBUG	
	1088840730	Play_SFX_ALIEN_GRUNT_SPOTTED			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_SPOTTED	
	1160267864	Play_SFX_MENU_MAIN_EXIT			\Default Work Unit\UI\Play_SFX_MENU_MAIN_EXIT	
	1306687759	Play_SFX_DOOR_LOCKED			\Default Work Unit\WORLD OBJECTS\DOORS\Play_SFX_DOOR_LOCKED	
	1450419186	Play_SFX_PANEL_IN			\Default Work Unit\UI\Play_SFX_PANEL_IN	
	1468578206	Play_SFX_BUTTON_ACTIVATED			\Default Work Unit\UI\Play_SFX_BUTTON_ACTIVATED	
	1484426712	Play_ALIEN_FS_RUN_SWITCH			\Default Work Unit\ALIEN 1\Play_ALIEN_FS_RUN_SWITCH	
	1484984344	Play_SFX_LEVER_TRAP			\Default Work Unit\WORLD OBJECTS\LEVERS\Play_SFX_LEVER_TRAP	
	1592706777	Play_SFX_KEYS_PICKUP			\Default Work Unit\WORLD OBJECTS\KEYS\Play_SFX_KEYS_PICKUP	
	1709427562	Play_SFX_MENBLACK_GRUNT_SPOTS_ALIEN			\Default Work Unit\MEN IN BLACK\GRUNTS\Play_SFX_MENBLACK_GRUNT_SPOTS_ALIEN	
	1710034899	Play_SFX_METAL_DRAWERS_OPEN			\Default Work Unit\WORLD OBJECTS\DRAWERS\Play_SFX_METAL_DRAWERS_OPEN	
	1745445364	Play_AMB_3D_INCUBATORS_LOOP			\Default Work Unit\AMB\Play_AMB_3D_INCUBATORS_LOOP	
	1780698603	Play_SFX_BACK			\Default Work Unit\UI\Play_SFX_BACK	
	2012969758	Play_SFX_KEYS_EMITTER_LOOP			\Default Work Unit\WORLD OBJECTS\KEYS\Play_SFX_KEYS_EMITTER_LOOP	
	2126514987	Play_SFX_DOOR_HANGAR_OPEN			\Default Work Unit\WORLD OBJECTS\DOORS\Play_SFX_DOOR_HANGAR_OPEN	
	2138504219	Play_SFX_ALIEN_GRUNT_CATCHED			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_CATCHED	
	2383364376	Play_SFX_MENBLACK_FS_WALK_SWITCH			\Default Work Unit\MEN IN BLACK\Play_SFX_MENBLACK_FS_WALK_SWITCH	
	2548916635	Play_AMB_3D_HANGAR_DOOR_HUM_LOOP			\Default Work Unit\AMB\Play_AMB_3D_HANGAR_DOOR_HUM_LOOP	
	2739294108	Play_SFX_ALIEN_TELEPORTED			\Default Work Unit\ALIEN 1\Play_SFX_ALIEN_TELEPORTED	
	2750415231	Play_SFX_WOODEN_DRAWERS			\Default Work Unit\WORLD OBJECTS\DRAWERS\Play_SFX_WOODEN_DRAWERS	
	2800585656	Play_SFX_MENBLACK_GRUNT_CATCH_ALIEN			\Default Work Unit\MEN IN BLACK\GRUNTS\Play_SFX_MENBLACK_GRUNT_CATCH_ALIEN	
	3110399011	Play_AMB_3D_LEVERS_OFF_LOOP			\Default Work Unit\AMB\Play_AMB_3D_LEVERS_OFF_LOOP	
	3126765036	Play_BGM			\Default Work Unit\Play_BGM	
	3279092899	Play_SFX_ALIEN_GRUNT_VICTORY			\Default Work Unit\ALIEN 1\GRUNTS\Play_SFX_ALIEN_GRUNT_VICTORY	
	3301992102	Play_SFX_BUTTON_APPEAR			\Default Work Unit\UI\Play_SFX_BUTTON_APPEAR	
	3303699548	Play_SFX_MENBLACK_IS_CLOSE_LOOP			\Default Work Unit\MEN IN BLACK\Play_SFX_MENBLACK_IS_CLOSE_LOOP	
	3430759498	Play_SFX_MENU_MAIN_ENTER			\Default Work Unit\UI\Play_SFX_MENU_MAIN_ENTER	
	4110738637	Play_SFX_PANEL_OUT			\Default Work Unit\UI\Play_SFX_PANEL_OUT	
	4182414899	Play_ROOM_DOOR_ROOM_OPEN			\Default Work Unit\WORLD OBJECTS\DOORS\Play_ROOM_DOOR_ROOM_OPEN	
	4230093191	Play_SFX_HOVERS			\Default Work Unit\UI\Play_SFX_HOVERS	

Switch Group	ID	Name			Wwise Object Path	Notes
	1834394558	SURFACE			\Default Work Unit\SURFACE	

Switch	ID	Name	Switch Group			Notes
	712161697	RUG	SURFACE			
	2637588553	TILE	SURFACE			

State Group	ID	Name			Wwise Object Path	Notes
	2248712270	BGM_STATES			\Default Work Unit\BGM_STATES	

State	ID	Name	State Group			Notes
	93434497	STORYBOARD_START	BGM_STATES			
	748895195	None	BGM_STATES			
	1432716332	GAME_OVER	BGM_STATES			
	1966203490	STORYBOARD_END	BGM_STATES			
	2005704188	MAIN_MENU	BGM_STATES			
	2716678721	VICTORY	BGM_STATES			
	2782712965	LEVEL	BGM_STATES			
	3573931707	LOADING	BGM_STATES			
	4188752148	ALIEN_SPOTTED	BGM_STATES			

Source plug-ins	ID	Name	Type		Wwise Object Path	Notes
	822063367	Tone Generator	Wwise Tone Generator		\Actor-Mixer Hierarchy\Default Work Unit\DEBUG\Tone Generator	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	138351464	SFX_MENU_MAIN_SELECT_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_SELECT_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SELECT\SFX_MENU_MAIN_SELECT_04		192096
	144516326	SFX_DOOR_LOCKED_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DOOR_LOCKED_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DOORS\DOOR LOCKED\SFX_DOOR_LOCKED_02		176496
	154169061	SFX_UI_MENU_PANEL_IN_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_IN_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL IN\SFX_UI_MENU_PANEL_IN_05		288096
	180484542	BMG_GAMEOVER	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BMG_GAMEOVER_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\GAME_OVER\BMG_GAMEOVER\BMG_GAMEOVER		432916
	182264909	SFX_DRAWER_METAL_OPEN_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DRAWER_METAL_OPEN_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DRAWERS\METAL DRAWERS\SFX_DRAWER_METAL_OPEN_01		110044
	190935057	SFX_DOOR_LOCKED_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_DOOR_LOCKED_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\DOORS\DOOR LOCKED\SFX_DOOR_LOCKED_03		176496
	203755712	SFX_UI_MENU_PANEL_OUT_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_OUT_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL OUT\SFX_UI_MENU_PANEL_OUT_03		288096
	217843161	BGM_LEVEL_SPOTTED_INTRO	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_LEVEL_SPOTTED_INTRO_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_ALIEN_SPOTTED\BGM_LEVEL_SPOTTED_INTRO\BGM_LEVEL_SPOTTED_INTRO		11818896
	224976223	SFX_UI_MENU_PANEL_OUT_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_OUT_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL OUT\SFX_UI_MENU_PANEL_OUT_02		288096
	229615890	SFX_MENU_MAIN_BACK_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_BACK_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BACK\SFX_MENU_MAIN_BACK_02		192096
	239543694	AMB_3D_INCUBATORS_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\AMB_3D_INCUBATORS_LOOP_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\3D\AMB_3D_INCUBATORS_LOOP		10407696
	241317464	SFX_MENU_MAIN_EXIT	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_EXIT_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\SFX_MENU_MAIN_EXIT		576096
	253777966	SFX_MENBLACK_FS_WALK_TILES_08	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_08_F02E30CB.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_08		46424
	259535470	SFX_MENU_MAIN_BACK_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_BACK_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BACK\SFX_MENU_MAIN_BACK_05		192096
	280595864	SFX_MENBLACK_GRUNT_CATCH_ALIEN_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_GRUNT_CATCH_ALIEN_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MEN IN BLACK GRUNTS\SFX_MENBLACK_GRUNT_CATCH_ALIEN\SFX_MENBLACK_GRUNT_CATCH_ALIEN_01		303804
	299948454	BGM_MENU_START_INTRO	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\BGM_MENU_START_INTRO_FBC78EF0.wem		\Interactive Music Hierarchy\Default Work Unit\BGM\BGM_MAIN_MENU\BGM_MENU_START_INTRO\BGM_MENU_START_INTRO		6246396
	311536568	SFX_MENBLACK_GRUNT_SPOTS_ALIEN_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_GRUNT_SPOTS_ALIEN_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MEN IN BLACK GRUNTS\SFX_MENBLACK_GRUNT_SPOTS_ALIEN\SFX_MENBLACK_GRUNT_SPOTS_ALIEN_02		88296
	323328311	SFX_MENBLACK_GRUNT_CATCH_ALIEN_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_GRUNT_CATCH_ALIEN_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MEN IN BLACK GRUNTS\SFX_MENBLACK_GRUNT_CATCH_ALIEN\SFX_MENBLACK_GRUNT_CATCH_ALIEN_03		131260
	332770322	AMB_3D_LEVERS_OFF_LOOP	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\AMB_3D_LEVERS_OFF_LOOP_FBC78EF0.wem		\Actor-Mixer Hierarchy\Default Work Unit\AMB\3D\AMB_3D_LEVERS_OFF_LOOP		793896
	342258560	SFX_MENBLACK_FS_WALK_TILES_06	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_TILES_06_D74B74C5.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_TILE\SFX_MENBLACK_FS_WALK_TILES_06		33996
	348356355	SFX_LEVER_LIGHT_ON_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_LEVER_LIGHT_ON_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\LEVERS\SFX_LEVER_LIGHT\SFX_LEVER_LIGHT_ON_02		352896
	359125135	SFX_UI_MENU_PANEL_OUT_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_OUT_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL OUT\SFX_UI_MENU_PANEL_OUT_04		288096
	366174810	SFX_MENBLACK_GRUNT_SPOTS_ALIEN_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_GRUNT_SPOTS_ALIEN_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MEN IN BLACK GRUNTS\SFX_MENBLACK_GRUNT_SPOTS_ALIEN\SFX_MENBLACK_GRUNT_SPOTS_ALIEN_03		88296
	371348642	SFX_UI_MENU_PANEL_OUT_05	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_OUT_05_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL OUT\SFX_UI_MENU_PANEL_OUT_05		288096
	374124027	SFX_UI_MENU_PANEL_IN_01	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_IN_01_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL IN\SFX_UI_MENU_PANEL_IN_01		288096
	394900702	SFX_LEVER_LIGHT_ON_03	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_LEVER_LIGHT_ON_03_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\WORLD OBJECTS\LEVERS\SFX_LEVER_LIGHT\SFX_LEVER_LIGHT_ON_03		352896
	397478292	SFX_MENU_MAIN_HOVER_02	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_HOVER_02_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\HOVERS\SFX_MENU_MAIN_HOVER_02		96096
	416683451	SFX_MENU_MAIN_BACK_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENU_MAIN_BACK_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\BACK\SFX_MENU_MAIN_BACK_04		192096
	421196250	SFX_UI_MENU_PANEL_IN_04	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_UI_MENU_PANEL_IN_04_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI\PANEL IN\SFX_UI_MENU_PANEL_IN_04		288096
	428734375	SFX_MENBLACK_FS_WALK_RUG_10	C:\Users\jgagn\Documents\GitHub\ConcoursUbisoft2026\Game_UE\get_us_off_earth_wwise\.cache\Windows\SFX\SFX_MENBLACK_FS_WALK_RUG_10_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\MEN IN BLACK\MENBLACK_FS_WALK_SWITCH\MENBLACK_FS_WALK_RUG\SFX_MENBLACK_FS_WALK_RUG_10		88296
